dataset,line_no,timestamp,level,component,message,template
HPC_2k,1249,,,node-67,98807 node-67 node temperature 1128237243 1 ambient=28,<NUM> node-67 node temperature <HEX> 1 ambient=28
HPC_2k,1250,,,gige6,112690 gige6 gige temperature 1128819714 1 normal,<NUM> gige6 gige temperature <HEX> 1 normal
HPC_2k,1251,,,gige3,112636 gige3 gige temperature 1128807948 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1252,,,node-234,108135 node-234 node temperature 1128750244 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1253,,,node-245,108039 node-245 node temperature 1128731340 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,1254,,,node-139,107885 node-139 node temperature 1128717151 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,1255,,,node-243,107355 node-243 node temperature 1128677790 1 ambient=26,<NUM> node-<NUM> node temperature <HEX> 1 ambient=26
HPC_2k,1256,,,gige4,107123 gige4 gige temperature 1128638866 1 warning,<NUM> gige4 gige temperature <HEX> 1 warning
HPC_2k,1257,,,node-234,106908 node-234 node temperature 1128605040 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1258,,,gige4,106121 gige4 gige temperature 1128486765 1 warning,<NUM> gige4 gige temperature <HEX> 1 warning
HPC_2k,1259,,,node-110,106107 node-110 node temperature 1128485251 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1260,,,gige4,105925 gige4 gige temperature 1128444765 1 normal,<NUM> gige4 gige temperature <HEX> 1 normal
HPC_2k,1261,,,node-231,105589 node-231 node temperature 1128355020 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1262,,,node-229,105329 node-229 node temperature 1128323820 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1263,,,gige3,105277 gige3 gige temperature 1128317445 1 warning,<NUM> gige3 gige temperature <HEX> 1 warning
HPC_2k,1264,,,node-246,105218 node-246 node temperature 1128307170 1 ambient=26,<NUM> node-<NUM> node temperature <HEX> 1 ambient=26
HPC_2k,1265,,,gige3,105201 gige3 gige temperature 1128304844 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1266,,,gige7,105166 gige7 gige temperature 1128298902 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,1267,,,gige7,105013 gige7 gige temperature 1128273402 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,1268,,,node-227,124392 node-227 node temperature 1129414680 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1269,,,gige7,124249 gige7 gige temperature 1129373817 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,1270,,,gige7,122478 gige7 gige temperature 1129368717 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,1271,,,node-233,121756 node-233 node temperature 1129356780 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1272,,,node-88,121634 node-88 node temperature 1129326780 1 ambient=29,<NUM> node-88 node temperature <HEX> 1 ambient=29
HPC_2k,1273,,,node-233,120755 node-233 node temperature 1129305602 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1274,,,gige6,120039 gige6 gige temperature 1129263419 1 normal,<NUM> gige6 gige temperature <HEX> 1 normal
HPC_2k,1275,,,node-105,119973 node-105 node temperature 1129243651 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,1276,,,node-48,118999 node-48 node temperature 1129152541 1 ambient=30,<NUM> node-48 node temperature <HEX> 1 ambient=30
HPC_2k,1277,,,node-247,118614 node-247 node temperature 1129131870 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1278,,,gige3,118574 gige3 gige temperature 1129121155 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1279,,,node-227,118491 node-227 node temperature 1129105830 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1280,,,gige3,118358 gige3 gige temperature 1129078855 1 warning,<NUM> gige3 gige temperature <HEX> 1 warning
HPC_2k,1281,,,gige6,117682 gige6 gige temperature 1128949016 1 normal,<NUM> gige6 gige temperature <HEX> 1 normal
HPC_2k,1282,,,node-104,117530 node-104 node temperature 1128922170 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,1283,,,gige3,148089 gige3 gige temperature 1129897264 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1284,,,gige7,147747 gige7 gige temperature 1129829823 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,1285,,,node-113,163574 node-113 node temperature 1130664241 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,1286,,,node-241,163424 node-241 node temperature 1130652991 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1287,,,gige3,163206 gige3 gige temperature 1130632279 1 warning,<NUM> gige3 gige temperature <HEX> 1 warning
HPC_2k,1288,,,node-115,162000 node-115 node temperature 1130582460 1 ambient=26,<NUM> node-<NUM> node temperature <HEX> 1 ambient=26
HPC_2k,1289,,,node-113,160223 node-113 node temperature 1130569170 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1290,,,node-237,159900 node-237 node temperature 1130535210 1 ambient=24,<NUM> node-<NUM> node temperature <HEX> 1 ambient=24
HPC_2k,1291,,,gige7,159023 gige7 gige temperature 1130469428 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,1292,,,node-231,158572 node-231 node temperature 1130390160 1 ambient=26,<NUM> node-<NUM> node temperature <HEX> 1 ambient=26
HPC_2k,1293,,,node-109,156104 node-109 node temperature 1130358332 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,1294,,,gige7,155335 gige7 gige temperature 1130287327 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,1295,,,gige6,155242 gige6 gige temperature 1130271428 1 warning,<NUM> gige6 gige temperature <HEX> 1 warning
HPC_2k,1296,,,node-243,154670 node-243 node temperature 1130177820 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1297,,,node-115,154630 node-115 node temperature 1130172270 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1298,,,gige3,154424 gige3 gige temperature 1130137268 1 warning,<NUM> gige3 gige temperature <HEX> 1 warning
HPC_2k,1299,,,node-113,154188 node-113 node temperature 1130090640 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1300,,,gige7,154068 gige7 gige temperature 1130069824 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,1301,,,node-16,176845 node-16 node temperature 1131226925 1 ambient=33,<NUM> node-16 node temperature <HEX> 1 ambient=33
HPC_2k,1302,,,node-237,163677 node-237 node temperature 1130673420 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,1303,,,node-130,173985 node-130 node temperature 1131220932 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1304,,,node-78,170998 node-78 node temperature 1131216252 1 ambient=33,<NUM> node-78 node temperature <HEX> 1 ambient=33
HPC_2k,1305,,,gige3,167818 gige3 gige temperature 1130949082 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1306,,,node-119,167448 node-119 node temperature 1130880870 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1307,,,gige7,167414 gige7 gige temperature 1130878335 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,1308,,,node-237,167256 node-237 node temperature 1130853781 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,1309,,,node-115,167189 node-115 node temperature 1130845650 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1310,,,node-227,167091 node-227 node temperature 1130833170 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1311,,,node-240,167030 node-240 node temperature 1130825340 1 ambient=32,<NUM> node-<NUM> node temperature <HEX> 1 ambient=32
HPC_2k,1312,,,gige4,167025 gige4 gige temperature 1130825000 1 warning,<NUM> gige4 gige temperature <HEX> 1 warning
HPC_2k,1313,,,node-114,166502 node-114 node temperature 1130781811 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1314,,,node-242,166309 node-242 node temperature 1130770290 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1315,,,gige4,166161 gige4 gige temperature 1130758999 1 warning,<NUM> gige4 gige temperature <HEX> 1 warning
HPC_2k,1316,,,gige5,207192 gige5 gige temperature 1131716359 1 normal,<NUM> gige5 gige temperature <HEX> 1 normal
HPC_2k,1317,,,gige5,204253 gige5 gige temperature 1131439295 1 normal,<NUM> gige5 gige temperature <HEX> 1 normal
HPC_2k,1318,,,gige4,203805 gige4 gige temperature 1131366874 1 warning,<NUM> gige4 gige temperature <HEX> 1 warning
HPC_2k,1319,,,node-214,227361 node-214 node temperature 1132274790 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1320,,,node-67,227833 node-67 node temperature 1132284720 1 ambient=30,<NUM> node-67 node temperature <HEX> 1 ambient=30
HPC_2k,1321,,,node-157,227957 node-157 node temperature 1132285800 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,1322,,,node-187,228160 node-187 node temperature 1132287030 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,1323,,,node-33,228175 node-33 node temperature 1132287150 1 ambient=34,<NUM> node-33 node temperature <HEX> 1 ambient=34
HPC_2k,1324,,,gige3,243555 gige3 gige temperature 1132547419 1 warning,<NUM> gige3 gige temperature <HEX> 1 warning
HPC_2k,1325,,,node-250,263026 node-250 node temperature 1133576640 1 ambient=36,<NUM> node-<NUM> node temperature <HEX> 1 ambient=36
HPC_2k,1326,,,node-65,261998 node-65 node temperature 1133387520 1 ambient=33,<NUM> node-65 node temperature <HEX> 1 ambient=33
HPC_2k,1327,,,node-220,275632 node-220 node temperature 1134164880 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1328,,,node-250,275052 node-250 node temperature 1133856960 1 ambient=36,<NUM> node-<NUM> node temperature <HEX> 1 ambient=36
HPC_2k,1329,,,node-33,285651 node-33 node temperature 1134668085 1 ambient=33,<NUM> node-33 node temperature <HEX> 1 ambient=33
HPC_2k,1330,,,node-173,288181 node-173 node temperature 1134671246 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1331,,,gige3,303686 gige3 gige temperature 1135185449 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1332,,,gige3,303647 gige3 gige temperature 1135163847 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1333,,,gige3,303523 gige3 gige temperature 1135051042 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1334,,,gige3,311373 gige3 gige temperature 1136079262 1 warning,<NUM> gige3 gige temperature <HEX> 1 warning
HPC_2k,1335,,,node-116,312587 node-116 node temperature 1136537520 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,1336,,,gige3,312445 gige3 gige temperature 1136462966 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1337,,,gige3,312232 gige3 gige temperature 1136305464 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1338,,,node-97,312131 node-97 node temperature 1136206230 1 ambient=33,<NUM> node-97 node temperature <HEX> 1 ambient=33
HPC_2k,1339,,,node-249,313273 node-249 node temperature 1136914380 1 ambient=37,<NUM> node-<NUM> node temperature <HEX> 1 ambient=37
HPC_2k,1340,,,gige6,313257 gige6 gige temperature 1136905246 1 warning,<NUM> gige6 gige temperature <HEX> 1 warning
HPC_2k,1341,,,node-66,313146 node-66 node temperature 1136846130 1 ambient=27,<NUM> node-66 node temperature <HEX> 1 ambient=27
HPC_2k,1342,,,node-41,315731 node-41 node temperature 1138153620 1 ambient=30,<NUM> node-41 node temperature <HEX> 1 ambient=30
HPC_2k,1343,,,node-249,315644 node-249 node temperature 1138132001 1 ambient=35,<NUM> node-<NUM> node temperature <HEX> 1 ambient=35
HPC_2k,1344,,,node-152,315096 node-152 node temperature 1138047991 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1345,,,node-175,315071 node-175 node temperature 1138046940 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1346,,,gige6,321202 gige6 gige temperature 1139481957 1 warning,<NUM> gige6 gige temperature <HEX> 1 warning
HPC_2k,1347,,,gige3,321182 gige3 gige temperature 1139469899 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1348,,,node-222,320143 node-222 node temperature 1139331900 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1349,,,gige3,335435 gige3 gige temperature 1140254414 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1350,,,node-231,334882 node-231 node temperature 1140199680 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1351,,,node-241,334573 node-241 node temperature 1140184290 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1352,,,node-239,334522 node-239 node temperature 1140174390 1 ambient=26,<NUM> node-<NUM> node temperature <HEX> 1 ambient=26
HPC_2k,1353,,,node-231,334127 node-231 node temperature 1140143250 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1354,,,node-51,334100 node-51 node temperature 1140142440 1 ambient=30,<NUM> node-51 node temperature <HEX> 1 ambient=30
HPC_2k,1355,,,node-43,333962 node-43 node temperature 1140139500 1 ambient=35,<NUM> node-43 node temperature <HEX> 1 ambient=35
HPC_2k,1356,,,node-145,333864 node-145 node temperature 1140138780 1 ambient=32,<NUM> node-<NUM> node temperature <HEX> 1 ambient=32
HPC_2k,1357,,,node-168,333848 node-168 node temperature 1140138750 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1358,,,node-168,333509 node-168 node temperature 1140135990 1 ambient=35,<NUM> node-<NUM> node temperature <HEX> 1 ambient=35
HPC_2k,1359,,,gige7,333067 gige7 gige temperature 1140124268 1 critical,<NUM> gige7 gige temperature <HEX> 1 critical
HPC_2k,1360,,,node-240,341488 node-240 node temperature 1140266130 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1361,,,node-242,341499 node-242 node temperature 1140267870 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,1362,,,node-227,341605 node-227 node temperature 1140281700 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1363,,,node-233,341711 node-233 node temperature 1140296011 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1364,,,node-238,355102 node-238 node temperature 1140888121 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1365,,,node-238,355008 node-238 node temperature 1140877380 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1366,,,node-235,349339 node-235 node temperature 1140676800 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1367,,,node-241,348402 node-241 node temperature 1140555150 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,1368,,,node-236,348398 node-236 node temperature 1140554910 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1369,,,gige7,348173 gige7 gige temperature 1140469273 1 critical,<NUM> gige7 gige temperature <HEX> 1 critical
HPC_2k,1370,,,node-238,348112 node-238 node temperature 1140446850 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1371,,,gige6,366358 gige6 gige temperature 1141480585 1 normal,<NUM> gige6 gige temperature <HEX> 1 normal
HPC_2k,1372,,,node-245,361170 node-245 node temperature 1141238460 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1373,,,gige6,360990 gige6 gige temperature 1141136483 1 normal,<NUM> gige6 gige temperature <HEX> 1 normal
HPC_2k,1374,,,node-236,360474 node-236 node temperature 1141005000 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1375,,,node-114,360467 node-114 node temperature 1141003082 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,1376,,,node-88,381136 node-88 node temperature 1142037660 1 ambient=33,<NUM> node-88 node temperature <HEX> 1 ambient=33
HPC_2k,1377,,,node-21,380953 node-21 node temperature 1141983900 1 ambient=36,<NUM> node-21 node temperature <HEX> 1 ambient=36
HPC_2k,1378,,,node-98,380813 node-98 node temperature 1141951865 1 ambient=30,<NUM> node-98 node temperature <HEX> 1 ambient=30
HPC_2k,1379,,,node-48,379973 node-48 node temperature 1141835730 1 ambient=36,<NUM> node-48 node temperature <HEX> 1 ambient=36
HPC_2k,1380,,,node-63,379970 node-63 node temperature 1141834980 1 ambient=33,<NUM> node-63 node temperature <HEX> 1 ambient=33
HPC_2k,1381,,,gige6,379954 gige6 gige temperature 1141834439 1 normal,<NUM> gige6 gige temperature <HEX> 1 normal
HPC_2k,1382,,,node-184,379511 node-184 node temperature 1141817851 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,1383,,,gige3,379230 gige3 gige temperature 1141762078 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1384,,,node-91,374787 node-91 node temperature 1141676911 1 ambient=27,<NUM> node-91 node temperature <HEX> 1 ambient=27
HPC_2k,1385,,,node-34,372864 node-34 node temperature 1141676137 1 ambient=26,<NUM> node-34 node temperature <HEX> 1 ambient=26
HPC_2k,1386,,,gige3,371466 gige3 gige temperature 1141598132 1 warning,<NUM> gige3 gige temperature <HEX> 1 warning
HPC_2k,1387,,,gige7,387363 gige7 gige temperature 1142103247 1 critical,<NUM> gige7 gige temperature <HEX> 1 critical
HPC_2k,1388,,,gige4,401995 gige4 gige temperature 1142584554 1 normal,<NUM> gige4 gige temperature <HEX> 1 normal
HPC_2k,1389,,,gige3,402021 gige3 gige temperature 1142592234 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1390,,,node-37,402094 node-37 node temperature 1142615010 1 ambient=33,<NUM> node-37 node temperature <HEX> 1 ambient=33
HPC_2k,1391,,,gige7,402312 gige7 gige temperature 1142637295 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,1392,,,gige3,408247 gige3 gige temperature 1142754835 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1393,,,node-159,416519 node-159 node temperature 1143214291 1 ambient=36,<NUM> node-<NUM> node temperature <HEX> 1 ambient=36
HPC_2k,1394,,,node-84,415931 node-84 node temperature 1143096421 1 ambient=33,<NUM> node-84 node temperature <HEX> 1 ambient=33
HPC_2k,1395,,,gige3,415780 gige3 gige temperature 1143058438 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,1396,,,node-194,415395 node-194 node temperature 1142947861 1 ambient=26,<NUM> node-<NUM> node temperature <HEX> 1 ambient=26
HPC_2k,1397,,,node-233,431593 node-233 node temperature 1143831330 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1398,,,node-114,431548 node-114 node temperature 1143825180 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,1399,,,node-110,431421 node-110 node temperature 1143811410 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,1400,,,node-229,428615 node-229 node temperature 1143728610 1 ambient=25,<NUM> node-<NUM> node temperature <HEX> 1 ambient=25
HPC_2k,1401,,,node-220,428555 node-220 node temperature 1143724650 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
